comment_id,bt_text,bt_parent_text,bt_root_text,bt_hoax
s_3044,¿Y qué quieres que discutamos? ¿Qué en 2021 fue más parado que en 2008?,No has refutado nada. Acabo de negar lo que dices con los datos. Pero eres tan aburrido que ni siquiera sabes. ¿Necesitas que te dibuje dibujos? De la misma manera que te encuentras mejor.,"Acabas de ser refutado por los datos que proporcionaste, sin embargo, sigues cuestionando estos datos oficiales y para ti el borracho es el que conocía los datos reales. Siempre serás un pobre bastardo resentido, una persona se hace grande reconociendo sus errores.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3045,"Aún no has encontrado que hayas puesto un gráfico de 2008 también en 2008 es un año que está en pleno período de ZP, este dejó el gobierno en diciembre de 2011. Borrico se equivoca y todavía se ríe, es que eres una broma.",No has refutado nada. Acabo de negar lo que dices con los datos. Pero eres tan aburrido que ni siquiera sabes. ¿Necesitas que te dibuje dibujos? De la misma manera que te encuentras mejor.,"Acabas de ser refutado por los datos que proporcionaste, sin embargo, sigues cuestionando estos datos oficiales y para ti el borracho es el que conocía los datos reales. Siempre serás un pobre bastardo resentido, una persona se hace grande reconociendo sus errores.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3046,"Para comenzar en 2008 fue presidente Zapatero,",,"Para comenzar en 2008 fue presidente Zapatero,",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3047,"Como usted dice. Es lo que el PP dejó. No había sido un año cuando dieron estos datos. También les digo, que el PSOE es el mismo que el PP. Han arruinado España con su corrupción. ¿No han oído todavía que el PSOE no es de izquierda?","Para comenzar en 2008 fue presidente Zapatero,","Para comenzar en 2008 fue presidente Zapatero,",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3048,"En Andalucía, el desempleo no disminuye, SUBE. En 41.100 andaluces, concretamente. 4.74% más que el trimestre anterior, dejando una tasa de desempleo del 22.41%. Casi 8 puntos más que la media española y casi 11 puntos más que en comunidades como Madrid.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3049,Obvio de las mutualidades subsidiadas...,"De las obligaciones fiscales que todos debemos cumplir y que hay muchos ""no oficiales"" que no lo hacen a diferencia de los funcionarios que tienen nuestras nóminas totalmente auditadas.","Y los empleados públicos no contribuyen, ¿no lo gastan? Dejemos que Yolanda haga su trabajo y de vez en cuando a la recuperación.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3050,"""El número de trabajadores por cuenta propia disminuye en 49.600 este trimestre"" - INE 50.000 menos trabajadores por cuenta propia, y estamos celebrando algo? Pan para hoy, hambre para mañana. Nunca regresaremos si no defendemos a los trabajadores por cuenta propia como lo hacen Alemania, Reino Unido o Francia.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3051,"Vamos Relaja la grieta. Personalmente no creo que sean las ""mias"", pero para protestar fue poco protestado, tuvo que venir un ataque terrorista para cambiar el gobierno. Pero es decir, el gobierno ""progresista"" ha tenido y tiene en su historia, una ristra de reformas sociales.",,"Vamos Relaja la grieta. Personalmente no creo que sean las ""mias"", pero para protestar fue poco protestado, tuvo que venir un ataque terrorista para cambiar el gobierno. Pero es decir, el gobierno ""progresista"" ha tenido y tiene en su historia, una ristra de reformas sociales.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3052,"Dudo que los trabajadores que están indefensos primero por sus sindicatos se presten a dar a un tuitero una nómina, sin ofender, pero los he visto","Quiero pruebas para decir cosas y correr matones es muy fácil, cuando dices una barbarie por lo que tienes que probarlo","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3053,"Todos contribuimos mucho. No sólo su campeón. Al decir que lo que gana un empleado público, usted da una idea de que hasta qué punto usted piensa que sólo el sector privado contribuye y sostiene la economía. Su cerebro debe ser privilegiado.","Como muchos otros trabajadores contribuyo demasiado de mi salario. Nadie ha criticado el gasto de los sectores más fundamentales, simplemente añades mierda por falta de argumentos y alguna conexión neurológica de tu miserable cerebro. Tiene guasa el libro, bravo","¿Crees que un médico, policía o profesor no contribuyen? ¿Sólo contribuyen? Entonces háganse oficiales médicos, maestros o oficiales de policía y díganme si contribuyen o no. Es mejor que vayan a la librería y contribuyan comprando un libro.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3054,"Menos sonrisas y poses de televisión y más eficiencia y comercio. Menos ideología y más gestión. Su colega Garzón estuvo en su día de los políticos más valorados, hoy es un ministro patético que ha irritado a la mitad de España y es el hazmerreír del otro. Tome nota de Yolanda.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.","Buenas noticias: por primera vez desde la crisis de 2008 hay más de 20 millones de personas empleadas en nuestro país. El desempleo es bajo y es del 14,57% según la EPA. Las medidas para proteger a las personas y el empleo sientan las bases para una recuperación justa.",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
s_3055,"Déjalo, el libre mercado ha dicho que esos datos son malos, y eso es lo que importa. Ellos son los que saben acerca de la URL de la economía","Con un aumento del 4,46% en el empleo privado y del 4,40% en el empleo público, el peso del empleo público se está reduciendo del número total de trabajadores, y el peso del empleo privado está aumentando. O para leer algunos datos masculinos.","Este es el problema de tratar de hacer que un analfabeto económico vea que estos datos son malos. El sector privado debería crecer a un ritmo mucho más alto que el sector público, no al mismo nivel. Les animo a buscar por qué, pero les doy una pista: no es sostenible para LP",Estos son los Menas (menores no acompañados) que tenemos en España.Esta es la chica catalana que violaron.Una cámara de un oficio capturó la imagen antes de la violación.
