source,id,comment_id,text,level1,level2,level3,level4,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft,english_translation
detests,d_2098_01,d_2098,"La sensiblería, la ñoñería y la superioridad moral de Occidente son las principales armas de nuestros enemigos, que los tenemos.",0,d_377,d_377,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"The sensitivities, nanny and moral superiority of the West are the main weapons of our enemies, we have them."
detests,d_2099_01,d_2099,"jajaja ¿¿¿¿ ni que roma fuese de tu padre cayó roma como cayó persia bajo roma y así va, ningún imperio es duradero y la humanidad cambia, los asiáticos no sobran y son millones sobras nada más tu ¿¿",0,d_373,d_357,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,What about your father? What about his pounding? What about his pounding?
detests,d_2100_01,d_2100,Excretan por aquí la rabia que les sobra de la vida.,0,d_376,d_376,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,They're trying to get their furies out of their lives.
detests,d_2100_02,d_2100,"Ya sabes, un teclado, el anonimato y a escribir barbaridades. La cara oculta.",d_2100_01,d_376,d_376,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"You know, a keyboard, anonymity and to write barbarians. The hidden face."
detests,d_2101_01,d_2101,Y YO QUE LO QUE VEO ES ¿UN INMIGRANTE APROVECHANDO LA OCASIÓN PARA ARRIMAR?,0,d_380,d_380,EM20210519,1,1,1,1,0.9526,0,1,1,1,0.7311,And I that what I see is an immIGRANT attesting to an opportunity to get up?
detests,d_2102_01,d_2102,"Ni un céntimo a Cruz Roja, son los que más inmigración ilegal atraen .",0,d_381,d_381,EM20210519,1,1,1,1,0.9526,1,0,0,0,0.2689,"Not a cent of Red Cross's, they're the ones with the most illegal immigration."
detests,d_2102_02,d_2102,Menos samba.,d_2102_01,d_381,d_381,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Minus samba.
detests,d_2103_01,d_2103,Los comentarios son comentarios,0,d_382,d_382,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Comments are comments
detests,d_2103_02,d_2103,Cuanto más egoístas seamos mejor,d_2103_01,d_382,d_382,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,The more selfish we are better
detests,d_2103_03,d_2103,"Si me da asco ver a un español pedir y pienso que es un borracho o yonki o hijo de familia desestructurada. Pues de los demás sobran las palabras, con las pintas que tiene más de uno.",d_2103_02,d_382,d_382,EM20210519,0,0,1,0,0.2689,0,0,1,0,0.2689,If I get bad at seeing a Spanish ask and I think that's a drunk or a yonki or an unstructured family child. The words have been filled with pints with more than one.
detests,d_2103_04,d_2103,Lo bonito ayuda el que quiere,d_2103_03,d_382,d_382,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,That's good. That's good.
detests,d_2103_05,d_2103,"No es obligatorio, me alegro",d_2103_04,d_382,d_382,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,That's not obligatory. I'm glad.
detests,d_2104_01,d_2104,Se le cayo el alma.,0,d_383,d_383,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,He dropped his soul.
detests,d_2104_02,d_2104,"Cuando la acorralen en el portal de su casa a punta de navaja en una mano y en la otra la po..lla, ahí si se le va a caer el alma.",d_2104_01,d_383,d_383,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,"When they put her at the door of his house at the point of his knife and at his hand and at his back, his soul will fall."
detests,d_2105_01,d_2105,Ciclo superior de integración social. Ahí es nada.,0,d_384,d_384,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Social integration upper cycle. That's nothing.
detests,d_2106_01,d_2106,Ni yo doy crédito a tanta estulticia,0,d_371,d_371,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,I don't give credit to so much sterling.
detests,d_2107_01,d_2107,El mejor ilegal el que no llega.,0,d_386,d_386,EM20210519,1,1,1,1,0.9526,1,1,0,1,0.7311,The best illegal that doesn't come.
detests,d_2107_02,d_2107,Ni un euro a estos.,d_2107_01,d_386,d_386,EM20210519,1,1,1,1,0.9526,1,1,0,1,0.7311,Not a euro to them.
detests,d_2108_01,d_2108,Lo fueron legales.,0,d_375,d_357,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,They were legit.
detests,d_2108_02,d_2108,Si fueron mugre ilegal expulsados fueron.,d_2108_01,d_375,d_357,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,If they were an illegal scumbag they were.
detests,d_2108_03,d_2108,El mejor ilegal el que no llega,d_2108_02,d_375,d_357,EM20210519,1,1,1,1,0.9526,1,1,0,1,0.7311,The best illegal that doesn't come
detests,d_2109_01,d_2109,"Por cierto que venga a mi ciudad y vaya dando abrazos asi a las muchas manadas de menas que atemorizan barrios enteros, menas y no tan menas, que pasee dando abrazos en algunos parques y calles de mi ciudad...a ver si luego piensa igual.",0,d_388,d_388,EM20210519,1,1,1,1,0.9526,0,0,0,0,0.0474,"To be sure that I come to my town and go and give arms as well to the many flocks of menes that fear whole neighborhoods, and not as bad as menes, that I walk and give arms in some parks and streets of my town... and see if they think as well."
detests,d_2110_01,d_2110,"Así es, es la ""carrera"" que va a tener mas salida en España ante el futuro mas ""negro"" que se nos presenta.",0,d_384,d_384,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,"That's right, that's the ""race"" that's going to have more out in Spain with the more ""black"" future that we have."
detests,d_2110_02,d_2110,"Los ingenieros y médicos los mandamos a UK o USA los que se quedan aquí serán los ""integradores sociales superiores""",d_2110_01,d_384,d_384,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,We engineers and doctors send them to UK or USA and they stay here will be the best social integrators.
detests,d_2111_01,d_2111,"Si por supuesto todas las noches me encanta revolcarme en diamantes mientras me doy un baño de petróleo, cada uno tiene sus vicios.",0,d_375,d_357,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"If of course every night I love to get blown up in diamonds while I have an oil bath, each has its vices."
detests,d_2111_02,d_2111,"Ahora en serio, África antes de la llegada de los Europeos estaba en el Neolítico en su mayor parte y no es una exageración, algunos pueblos en el Paleolítico.",d_2111_01,d_375,d_357,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"Now seriously, Africa before the arrival of Europeans was most of the Neolithic and isn't an exaggeration, some peoples in the Paleolithic."
detests,d_2111_03,d_2111,"El proceso de descolonización fue el mayor desastre que les pudo pasar, muchos países Africanos aun usan las líneas ferroviarias de esa época, ni un solo kilometro de vía fue construido en muchos países africanos después de que expulsaran a los ""malvados"" Europeos.",d_2111_02,d_375,d_357,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"The decolonization process was the greatest disaster that could have happened to them, with many African countries still using the railway lines at that time, and a single km of track was built in many African countries after they expelled the ""bad"" Europeans."
detests,d_2111_04,d_2111,"Exactamente igual que el chiste de los Monty Phyton ""de que hicieron los romanos por nosotros"".",d_2111_03,d_375,d_357,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Just as did the Monty Phyton's joke about what the Romans did for us.
detests,d_2111_05,d_2111,"Observa como esta Francia el problemón tan grande que tienen encima con esta gente, ¿quieres que acabemos igual?",d_2111_04,d_375,d_357,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,"See how this France's so big a problem they have with these people, do you want us to end up as well?"
detests,d_2111_06,d_2111,¿quieres el mismo futuro para las nuevas generaciones de Españoles?,d_2111_05,d_375,d_357,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Do you want the same future for the new generations of Spanish?
detests,d_2112_01,d_2112,"Después de leer su ""comentario"", a mí el que me parece Mala Persona es usted, ya que juego a lo mismo que usted...juzgar sin conocer!",0,d_500,d_468,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"After reading his ""comment,"" I think bad person's you, as I play the same thing as you... judge without knowing!"
detests,d_2112_02,d_2112,"Espero que todo lo vaya bien, y que no tenga que buscarse mucho la vida, porque sino, le auguro un futuro muy negro.",d_2112_01,d_500,d_468,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"I hope that everything goes well and that it doesn't have to come up with a great deal of life, because but I have an augment of a very black future."
detests,d_2113_01,d_2113,tu cerebro no da para más,0,d_383,d_383,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Your brain doesn't give for more
detests,d_2114_01,d_2114,"Entiendo que la imagen del guardia civil salvando un bebé, para usted es un montaje, con el único fin de obtener ""likes"".",0,d_500,d_468,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"I understand that the civil guard's image saving a baby, for you it's an assembly, with the only aim of getting ""copies."""
detests,d_2114_02,d_2114,"En realidad no era un bebé, era un muñeco....",d_2114_01,d_500,d_468,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,He wasn't really a baby. He was a doll.
detests,d_2115_01,d_2115,"Eso pienso yo, hay que estar muy desesperado​/a para arriesgar la vida de tus hijos!",0,d_376,d_376,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,"That's what I think, we have to be very desperate to risk your children's lives!"
detests,d_2115_02,d_2115,"La inmigración ilegal por supuesto que es un problema, pero no puedo creer que haya tanta gente desalmada y sin empatía ninguna.",d_2115_01,d_376,d_376,EM20210519,1,1,1,1,0.9526,0,0,0,0,0.0474,"Illegal immigration of course's a problem, but I can't believe there's so many homeless and empathy-free people."
detests,d_2115_03,d_2115,Estamos condenados a la extinción.,d_2115_02,d_376,d_376,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,We are doomed to extinction.
detests,d_2116_01,d_2116,"Yo no estoy a favor de la inmigración ilegal, y menos de marroquies y resto de africanos, pero respeto a quienes piensan lo contrario... si los acogen en sus propias casas yse hacen responsables de ellos.",0,d_395,d_395,EM20210519,1,1,1,1,0.9526,1,1,1,1,0.9526,"I'm not for illegal immigration, and less for Moroccies and other Africans, but I respect those who think otherwise... if they get them at their own homes and they get held responsible for them."
detests,d_2117_01,d_2117,"Mi alma me la dio Dios, a esta señora se la habrá dado lucifer. Maleducada",0,d_396,d_396,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,My soul was given to me by God and this lady will have been given light. Uneducated
detests,d_2118_01,d_2118,No ser malos con ella...que es lo mas cerca que estuvo de un hombre...,0,d_397,d_397,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,That's as close as a man's...
detests,d_2118_02,d_2118,"ya me la imaginó al llegar a casa...escribiendo en su diario...hoy abracé a un hombre, yo no se si era el móvil o se alegraba de verme, le di mi número por....",d_2118_01,d_397,d_397,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"I thought about it as I came home... writing his paper... today I hugged a man, I don't know if it was his phone or was glad to see me, I gave him my number for..."
detests,d_2118_03,d_2118,fuera coñas haber que mi sueldo no da mas...,d_2118_02,d_397,d_397,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,That's how bad my pay isn't...
detests,d_2118_04,d_2118,que llevo 33 años cotizados y me veo robando para comer a los 67...,d_2118_03,d_397,d_397,EM20210519,0,0,1,0,0.2689,0,0,1,0,0.2689,That I have been listed for 33 years and I see myself stealing to eat at age 67...
detests,d_2118_05,d_2118,no se lo que es estar en el paro...,d_2118_04,d_397,d_397,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,I don't know what it's about to be unemployed...
detests,d_2118_06,d_2118,que me las vi put.s por el mundo....,d_2118_05,d_397,d_397,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,That I saw them put them through the world...
detests,d_2118_07,d_2118,trabajando como un cabr.n y veo que no voy cobrar na...y esta gente viene aquí a gastos pagos...,d_2118_06,d_397,d_397,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,and these people come here at paid expenses...
detests,d_2118_08,d_2118,se van a un mando dinero de ésos y 500€ cada vez...te quedas con una cara de tonto,d_2118_07,d_397,d_397,EM20210519,1,1,1,1,0.9526,1,0,1,1,0.7311,They're going to send them money and 500 €every time... you get a fool face.
detests,d_2119_01,d_2119,Precisamente ésta es la baza que usa Marruecos: la civilización y sensiblería de Europa.,0,d_398,d_398,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,That is precisely what Morocco uses: the civilization and sensitivities of Europe.
detests,d_2119_02,d_2119,Normal que hagan con nosotros lo que quieren,d_2119_01,d_398,d_398,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,That's right.
detests,d_2120_01,d_2120,"Si España fuera potencia nuclear armamentística, esto no habría pasado nunca.",0,d_344,d_344,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"If Spain were an arms nuclear power, this would have never happened."
detests,d_2120_02,d_2120,Es por eso por lo que nunca recuperaremos Gibraltar.,d_2120_01,d_344,d_344,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,That's why we'll never get Gibraltar back.
detests,d_2121_01,d_2121,"jjajaj pero que dices jjajajab s te han borrado de la memoria 800 años de historia de España, que su mayor esplendor llegó con los africanos si no sabíais regar ni las plantas, el neolítico dice",0,d_390,d_357,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"Jjajaj but what you say Jjajajab's have purified you from memory 800 years of Spanish history, that his greatest splendor came with Africans if you did not know how to water and plants, the neolithic says"
detests,d_2122_01,d_2122,A ver si aprendes a escribir.,0,d_345,d_345,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,See if you can learn how to write.
detests,d_2122_02,d_2122,"Después de un signo de interrogación se empieza con mayúscula, igual que después de unos puntos suspensivos.",d_2122_01,d_345,d_345,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,After an interviewing sign we start with capital and after some suspensive points.
detests,d_2122_03,d_2122,"Un signo de interrogación o de admiración final equivale a un punto, así que no hace falta poner una coma para separar...",d_2122_02,d_345,d_345,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,"A sign of questioning or final admiration equals a point, so you don't have to put up a coma to separate..."
detests,d_2123_01,d_2123,Es impresionante la cantidad de anormales fascistoides que saben escribir.,0,d_402,d_402,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,The number of abnormal fascstoids that can write is impressive.
detests,d_2123_02,d_2123,Ahora sólo falta que escriban algo interesante y dejen de vomitar odio y basura.,d_2123_01,d_402,d_402,EM20210519,0,0,0,0,0.0474,0,0,0,0,0.0474,Now we just have something interesting to write and stop throwing up hate and garbage.
