comment_id,backtranslated_text
s_2965,"Tienes que tener la cara de cemento armada para decir eso. Todos ustedes, funcionarios por su dedo; cuando no hay dinero para pagar tan vagamente que va a bajar las pensiones o suprimirlas. Ustedes son el castigo que no merecemos."
s_2966,"Es tu opinión, yo tengo la mía y él la expresó."
s_2967,Tal vez deberías aprender a escribir y tomar laxantes que veo algo lleno de mierda.
s_2968,"Busque a los desempleados prepandémicos y actuales. En este momento estamos en recuperación, por lo que las previsiones del PIB son positivas, no negativas. En los EE.UU. está bien, siempre y cuando no seas pobre y/o tengas que operar o tener un accidente de tráfico."
s_2969,"No conoces los EE.UU. o las películas, no sabes lo que es una persona pobre en los EE.UU., pensarás que en España son mejores.Los desempleados los compararán cuando eliminen ARTS y subsidios y veamos la cifra VERDADERA sin maquillaje, que es lo que te dije 20 veces y aún no lo entiendes, Tolili"
s_2970,"También 1200 asesores, mucha gente en ERTE que está maquillando la realidad... En el final de dos años pagaremos la crisis todos :( y luego habrá cortes y de nuevo la rueda para empezar"
s_2971,"Bueno, he tenido amigos que han vivido allí, saben lo que es pagar $2,500 por un análisis de sangre, saben lo que es tener amigos tuyos con 30 años hipotecados de por vida por una operación de cáncer."
s_2972,"Sí, muy gorda y bien situada, la verdad puede ser revolucionaria."
s_2973,"No, no, el miedo es tuyo en caso de que la gente se dé cuenta de que hay políticas mucho más efectivas que las del capitalismo compinche que practicas."
s_2974,Se están llevando bien de todos modos.
s_2975,¿Cómo está tu madre?
s_2976,"Por supuesto. No arruines los datos positivos, estarás presumiendo cuando haya más datos negativos. Pero a los partidarios del gobierno les resulta difícil de entender."
s_2977,"Tienes que dividir por habitantes, que se llama %, y es 1° ESO."
s_2978,"Para ver los ertes eran necesarios, obviamente porque habrá consecuencias a nivel mundial de la pandemia que hemos experimentado."
s_2979,"Por supuesto, la deuda se ha reducido, se ha reducido porque la inflación ha aumentado, somos más pobres y el Estado más rico."
s_2980,"Vamos, vete a la mierda por datos positivos."
s_2981,Explícame dónde está la demagogia y pensaré si me lastimé o no.
s_2982,.... El empleo creado precisamente desde la implementación de la reforma laboral que algunos y otros quieren derogar...
s_2983,"No, eres más bien un tipo B."
s_2984,"¿Sabes que crecer a una tasa más baja no es lo mismo que disminuir, verdad? Que si en diciembre de 2020 creó empleo en más de ahora, no significa que estamos disminuyendo..."
s_2985,"Gracias a la reforma laboral del PP, que es la que introduce la figura que permite que un Erte sea tomado ahora. Por otro lado, son personas que están cobrando por desempleo y sin trabajo, pero esta señora los cuenta como ""ocupados""."
s_2986,"Offu, ¿por qué no puedo creer nada de lo que estás hablando?"
s_2987,"Y no hay plomeros, pintores, carpinteros, electricistas, albañiles y camioneros. No más ayuda a los vagabundos y más medios para cubrir esas plazas. Más entrenamiento y menos ayuda a miles de vagabundos que tenemos en este país"
s_2988,"Si arreglar es reemplazar el empleo privado con el empleo público, y duplicar el déficit, entonces sí. Ahora, cuando se trata de pagar lo que se deja al servicio y cuando los 200.000 en ERTES tienen que recuperar sus puestos de trabajo para ver a dónde van. Somos el país que ha manejado la pandemia la peor"
s_2989,"Menos para Andalucía, señora Vicepresidenta, y así no conseguimos los fondos para los jóvenes andaluces."
s_2990,"Bajando por la parada, tirititi, para joder las obras, que no va a subir, que es lo que te gustaría rasgar como perros, traralala"
s_2991,Feminismo de izquierda: amenazando a la niña abusada por su marido. Monica Oltra. No hay procesamiento? No hay protección de datos? Tráfico de influencias? URL
s_2992,"¿Pero qué dices? JAJAJAJAJA, estoy encantado de que la tasa de desempleo haya bajado, pero no es cierto. Eso es lo que critico. 1) que los datos se hayan vuelto falsos y 2) que sea incoherente. O hay inseguridad laboral y hay una necesidad de derogación o simplemente hay recuperación y no hay necesidad."
s_2993,"Este es el problema de tratar de hacer que un analfabeto económico vea que estos datos son malos. El sector privado debería crecer a un ritmo mucho más alto que el sector público, no al mismo nivel. Les animo a buscar por qué, pero les doy una pista: no es sostenible para LP"
s_2994,"Decir que el empleo privado ha crecido más creciendo un 0,06% más, porque como he dicho al otro, usted es un analfabeto económico.El crecimiento del empleo público en este país (sobredimensionado) debería ser 0% o negativo."
s_2995,"Se prometió reforzar el empleo juvenil, pero creo que al elevar la edad de jubilación los jóvenes lo tendrán peor. A menos que si pensamos en elevar la edad de jubilación no digas que los jóvenes tendrán trabajo."
s_2996,Ahora es el momento de luchar por la jubilación anticipada a los 40 años de edad o las contribuciones pagadas sin penalización. Es por la justicia!! URL
s_2997,"Jpmny, veo que eres un mediocre wmpresario, o un empleado muy lelo."
s_2998,"Si los políticos están entre esos 20 millones, estamos mucho menos ocupados, no traes nada, más bien lo contrario."
s_2999,"Algunos trabajan parcialmente. En el caso de mi hermana, la automoción, se debe a la falta de microchips, no a la pandemia. Tome nota."
s_3000,"No puedo hacer nada, como mencioné antes, no tenemos derecho a eliminar el desempleo y no tengo más ingresos de los que gano. He estado buscando otra casa durante años pero nadie te paga el smi."
s_3001,Dato mata la historia.
s_3002,"El mayor progreso social en este país ha venido de la izquierda: el matrimonio homosexual, el aborto, la licencia de paternidad, el aumento del SMI, la igualdad entre hombres y mujeres, y una larga etcétera... No todos son euros..."
s_3003,"Disculpe, ¿qué es un arto?"
s_3004,"Tu concepto de ""otra mujer"" implica qué clase de persona eres, la izquierda cambió de propiedad por la libertad de la mujer, pero no sabías..."
s_3005,"Es irónico, ¿no?"
s_3006,"Otro idiota, tienes 33 años, te vas a ir a la mierda."
s_3007,1/ reduce el desempleo 2/ reduce 3/ J.O.D.E.T.E.
s_3008,Sanfadao. URL
s_3009,Un alvisero... ¿te gustan las ardillas?
s_3010,"No será por la reforma de Rajoy. Además de los despidos por enfermedad, el ministerio debería haber prohibido ERES en empresas CON BENEFICIOS, como CAIXA. ¿Por qué no se ha hecho ya? ¿Y por qué ERES se grava a las empresas?"
s_3011,"Si no se lo explicas con un dibujo para la tos, no creo que lo entienda."
s_3012,"El empleo público, sabes que el tuyo no cuenta, ¿verdad?"
s_3013,"Prototipo del Espécimen del Votante Sanchista del programa, Gran Hermano Macarra, Faltón, Ignorant, arrabalero y bloqueado de ya"
s_3014,"Por mucho que te enfades y apretes los puños muy fuerte, la realidad es lo que es. Ni siquiera con 100 mentiras diciendo que la mejora del desempleo se debe al empleo público engañarás a cualquiera."
s_3015,"Poner en un artículo de opinión de un periódico llamado ""libre mercado"" para confrontar los datos oficiales de la EPA, es absolutamente ridículo de su parte."
s_3016,"Con un aumento del 4,46% en el empleo privado y del 4,40% en el empleo público, el peso del empleo público se está reduciendo del número total de trabajadores, y el peso del empleo privado está aumentando. O para leer algunos datos masculinos."
s_3017,4.46% es más de 4.40%. Es de Barrio Sesamo.
s_3018,"Un crecimiento del 0% en el empleo público significa que las bajas y jubilaciones de médicos, enfermeras, maestros o policías no están cubiertas. Un crecimiento negativo significa enviar a miles de maestros, médicos, enfermeras o policías a las calles."
s_3019,"El número de empleados públicos debería aumentar sustancialmente, ya que España está por debajo de la media de la OCDE. Noruega, por ejemplo, tiene el doble de empleados públicos que España."
s_3020,"Es curioso que en medio de la crisis energética, las desgravaciones fiscales y el turismo internacional en horas bajas haya más empleo."
s_3021,Un “ministro” tiene el trabajo de servir y no mentir.
s_3022,"Para hablar de recuperación, ya no digo justa, con 3 millones y medio de desempleados, aún más de 2019 y con el 33% de desempleo en niños menores de 25 años, me parece una broma."
s_3023,El aumento del 0% se cubre si no disminuye
s_3024,"No, no se cubren a sí mismos, entre otras cosas porque cada año se jubilan más profesionales que el anterior, lo que es lógico porque se acerca el retiro de la generación del baby boom."
s_3025,Nunca voy a defender el PSOE.. son lo mismo que el PP. No hay nada nuevo. Vea si usted es ignorante que usted piensa que el PSOE es de izquierda y por lo tanto lo defiendo. Sólo los que tienen poca capacidad intelectual creen que la mentira grosera.
s_3026,"Hahahahaha, por favor, antes de lanzar algo como eso para comparar tienes que mirar un poco más allá. Te gusta dejar ir el discurso progresista. Noruega tiene empresas estatales que dan beneficios, no son déficit, entre otras cosas debido a los recursos naturales que tienen"
s_3027,Y en España podría ocurrir lo mismo si hubiera voluntad política para apostar por ello.
s_3028,"Por cierto, ya que te gusta el noruego, también deberíamos tomar el sistema de pensiones noruego, el gasto en salud noruego, y la atención médica. Pensiones en un alto porcentaje privado."
s_3029,Con la izquierda no hay deseo de generar ganancias. Sólo aumentan el gasto y la deuda. ¿Sabes que Noruega ha disminuido el gasto el año pasado y esto? La política austera...
s_3030,"Eso es lo que el progreso te ha criticado tanto, gastando menos, ¿qué hacen las cosas en Noruega?"
s_3031,"¿No le dan para llegar a que no? Si el resultado de aquellos que salen para aquellos que entran es un crecimiento de 0% significa que han sido cubiertos. Si no cubierto, sería negativo."
s_3032,¿Está tratando de decirme que las pensiones públicas deben ser eliminadas? Simplemente centrando el debate.
s_3033,¿Sabes que el gobierno noruego es izquierdista?
s_3034,"El crecimiento del 0% de los trabajadores públicos en términos de variación anual significa la contratación de los mismos empleados públicos que el año anterior. Con el aumento de las bajas cada año, está claro que las nuevas bajas no pudieron cubrirse."
s_3035,"El PSOE es un nido de corruptos y delincuentes a los que esta legislatura está aliada con Podemos, ERC, BILDU... grupos políticos de izquierda y cuán buenos zurdos han demostrado que solo les importa coger sofás y convertirse en millonarios, mear en sus votantes y enojarse."
s_3036,"Estos no saben que todos los ministros trabajan para hacer posible, la economía, la agricultura, el turismo, el exterior y el presidente, van a pensar que cuando van al extranjero para llevar a las empresas que harán turismo"
s_3037,"Ah, pero al final resulta que en 2008 hubo una crisis? Zapatero y las cejas mintieron?"
s_3038,"Para los folletos que usted lee. Mientras usted vota por voxcierdas, usted es fascista ya que son. Usted sigue siendo un tema simple. Que es para la única cosa que usted sirve. Vivir de rodillas obedeciendo al maestro sin contrastar nada es para lo que usted sirve. Q vida más triste que usted toma"
s_3039,"Otro tuit lleno de datos y argumentos insulta a quienes no quieren y nunca podrán insultarme. Sus respuestas denotan que usted es una persona fallida, llena de odio y envidia que no sabe en qué mundo vive y que sólo sabe utilizar el recurso de insulto."
